index,budget,genres,homepage,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,cast,director,userId
3599,5000000,Drama Mystery Romance,,26748,sheriff family secrets neo-western dark secrets,en,Lone Star,5.960149,21-06-1996,13269963,135,Released,John Sayles invites you to return to the scene of the crime.,Lone Star,6.9,77,Chris Cooper Matthew McConaughey Elizabeth Pe\u00f1a Kris Kristofferson Joe Morton,John Sayles,9
3600,5000000,Horror Thriller,,11357,sheriff scissors ambulance halloween twist,en,Halloween 4: The Return of Michael Myers,9.302349,21-10-1988,17768757,88,Released,Horror has returned to Haddonfield.,Halloween 4: The Return of Michael Myers,5.9,209,Donald Pleasence Ellie Cornell Danielle Harris George P. Wilbur Michael Pataki,Dwight H. Little,26
3601,5000000,Horror Mystery,,24913,island party murder teen movie slasher,en,April Fool's Day,8.190888,27-03-1986,0,89,Released,Childish pranks turn into a bloody battle for survival!,April Fool's Day,5.8,73,Deborah Foreman Thomas F. Wilson Lloyd Berry Tom Heaton Ken Olandt,Fred Walton,23
3602,0,Comedy Drama,,13776,diner baltimore maryland fake accident gambling debt twenty something,en,Diner,5.87193,02-04-1982,0,110,Released,"Suddenly, life was more than French fries, gravy, and girls.",Diner,6.9,83,Steve Guttenberg Daniel Stern Mickey Rourke Kevin Bacon Tim Daly,Barry Levinson,46
3603,5000000,Action Crime Drama Romance Thriller,,14854,martial arts kung fu texas fbi wheelchair,en,Lone Wolf McQuade,8.452666,14-04-1983,12232628,107,Released,The 'Mad Dog' Criminal...The 'Lone Wolf' Lawman...The Ultimate Showdown.,Lone Wolf McQuade,5.5,67,Chuck Norris David Carradine Barbara Carrera Leon Isaac Kennedy Dana Kimmell,Steve Carver,5
3604,5000000,Horror Thriller Science Fiction,http://apollo18movie.net/,50357,moon nasa infection barbecue moon landing,en,Apollo 18,17.028252,20-07-2011,25562924,86,Released,There's a reason we've never gone back to the moon.,Apollo 18,5,356,Ryan Robbins Warren Christie Lloyd Owen Andrew Airlie Michael Kopsa,Gonzalo L\u00f3pez-Gallego,49
3605,5000000,Comedy Drama,http://www.sunshinecleaning-themovie.com,13090,suicide single parent sister sister relationship cleaning lady new mexico,en,Sunshine Cleaning,19.336367,18-01-2008,16174377,102,Released,life's a messy business.,Sunshine Cleaning,6.5,255,Amy Adams Emily Blunt Alan Arkin Jason Spevack Steve Zahn,Christine Jeffs,48
3606,5000000,Action Thriller,,192141,hotel revolution race against time engineer coup,en,No Escape,38.006982,26-08-2015,54418872,103,Released,No rescue. No refuge.,No Escape,6.7,777,Owen Wilson Lake Bell Pierce Brosnan Sterling Jerins Claire Geare,John Erick Dowdle,27
3607,0,Action Fantasy,,16441,sword fight animal,en,The Beastmaster,6.377523,20-08-1982,14056528,118,Released,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.",The Beastmaster,6,97,Marc Singer Tanya Roberts Rip Torn John Amos Joshua Milrad,Don Coscarelli,12
3608,5000000,Drama History Romance War,,29996,israel egypt religion and supernatural epic,en,Solomon and Sheba,0.835617,25-12-1959,12200000,139,Released,Only once in 3000 years...anything like...,Solomon and Sheba,5.4,8,Yul Brynner Gina Lollobrigida George Sanders Marisa Pavan David Farrar,King Vidor,14
3609,20000000,Romance Comedy,http://50shadesofblackmovie.com/,351819,sex black parody spoof millionaire,en,Fifty Shades of Black,14.947588,28-01-2016,21164799,92,Released,Way shadier than gray.,Fifty Shades of Black,4.3,331,Marlon Wayans Kali Hawk Fred Willard Mike Epps Affion Crockett,Michael Tiddes,13
3610,0,Drama Romance,http://www.sonypictures.com/movies/noteasilybroken/site/,14834,,en,Not Easily Broken,5.1299,09-01-2009,0,99,Released,,Not Easily Broken,6.3,9,Morris Chestnut Taraji P. Henson Maeve Quinlan Kevin Hart Jenifer Lewis,Bill Duke,25
3611,4,Drama Romance War,,22649,italy nurse love letter officer priest,en,A Farewell to Arms,1.199451,08-12-1932,25,89,Released,Every woman who has loved will understand,A Farewell to Arms,6.2,28,Helen Hayes Gary Cooper Adolphe Menjou Mary Philips Jack La Rue,Frank Borzage,8
3612,0,Comedy Romance,,378200,bet match playboy fear of commitment best friend,en,The Perfect Match,3.810827,11-03-2016,0,96,Released,t's what everyone's looking for,The Perfect Match,5.2,42,Terrence Jenkins Paula Patton Kali Hawk Lauren London Brandy Norwood,Bille Woodruff,40
3613,5500000,Fantasy Animation Science Fiction Family,,20455,video game monster loss of energy egg computer,en,Digimon: The Movie,3.7387,17-03-2000,0,82,Released,,Digimon: The Movie,6.2,72,Lara Jill Miller Joshua Seth Bob Papenbrook Doug Berholt Steve Blum,Mamoru Hosoda,19
3614,0,Comedy Drama,http://www.savedmovie.com/,13193,christianity gay coming out independent film coming of age,en,Saved!,9.85123,21-01-2004,0,92,Released,,Saved!,6.3,147,Jena Malone Mandy Moore Macaulay Culkin Patrick Fugit Heather Matarazzo,Brian Dannelly,24
3615,8000000,Comedy Crime Drama,,11042,father son relationship socialism yuppie professor dying and death,fr,Les Invasions barbares,3.03091,21-05-2003,3432342,99,Released,"A provocative new comedy about sex, friendship, and all other things that invade our lives.",The Barbarian Invasions,6.7,77,R\u00e9my Girard St\u00e9phane Rousseau Marie-Jos\u00e9e Croze Doroth\u00e9e Berryman Louise Portal,Denys Arcand,35
3616,0,Action Adventure Drama Romance,,10786,england crusade robin hood king richard,en,Robin and Marian,3.199904,11-03-1976,0,106,Released,Love is the greatest adventure of all.,Robin and Marian,6.6,50,Sean Connery Audrey Hepburn Robert Shaw Richard Harris Nicol Williamson,Richard Lester,4
3617,5000000,Action Adventure Horror Thriller,,12484,vampire full moon poster hitchhiker homoeroticism,en,The Forsaken,2.739307,27-04-2001,0,90,Released,The night... has an appetite.,The Forsaken,4.9,47,Kerr Smith Brendan Fehr Izabella Miko Johnathon Schaech Phina Oruche,J.S. Cardone,34
3618,5000000,Action Adventure War Thriller,,17339,gun traitor nazis bridge major,en,Force 10 from Navarone,5.348446,01-11-1978,7230000,118,Released,,Force 10 from Navarone,6.4,91,Harrison Ford Robert Shaw Barbara Bach Edward Fox Franco Nero,Guy Hamilton,3
3619,5000000,Comedy,,11959,loser tv station game show tv star music video,en,UHF,4.070044,21-07-1989,0,97,Released,"A lot of TV stations have forgotten what ""quality"" means, but not Channel 62. They NEVER knew what it meant.",UHF,6.7,89,"""Weird Al"" Yankovic Victoria Jackson Michael Richards David Bowe Fran Drescher",Jay Levey,41
3620,0,Comedy,,9900,video game grandmother grandson relationship man child stoner game tester,en,Grandma's Boy,9.974681,06-01-2006,6538177,94,Released,A movie that proves you're never too old to come of age.,Grandma's Boy,6.6,220,Linda Cardellini Allen Covert Peter Dante Shirley Knight Joel David Moore,Nicholaus Goossen,21
3621,5000000,Comedy Drama,,14662,sex independent film moving beverly hills woman director,en,Slums of Beverly Hills,6.308298,14-08-1998,0,91,Released,Growing Up is Hard to Do,Slums of Beverly Hills,6.5,44,Natasha Lyonne Alan Arkin Marisa Tomei Eli Marienthal Mena Suvari,Tamara Jenkins,1
3622,5000000,Western,,335,showdown bounty bounty hunter loss of brother sadness,it,C'era una volta il West,49.333137,21-12-1968,5321508,175,Released,There were three men in her life. One to take her... one to love her... and one to kill her.,Once Upon a Time in the West,8.1,1128,Henry Fonda Claudia Cardinale Jason Robards Charles Bronson Gabriele Ferzetti,Sergio Leone,26
3623,5000000,Action Comedy Thriller,,15745,,en,Made,4.149628,13-07-2001,5476060,94,Released,Welcome to disorganized crime.,Made,6.3,55,Vince Vaughn Jon Favreau Sean Combs Famke Janssen Peter Falk,Jon Favreau,40
3624,5000000,Science Fiction Drama,http://www.sonyclassics.com/moon/,17431,moon artificial intelligence clone isolation future,en,Moon,46.114184,12-06-2009,9760104,97,Released,The last place you'd ever expect to find yourself.,Moon,7.6,1794,Sam Rockwell Kevin Spacey Dominique McElligott Rosie Shaw Adrienne Shaw,Duncan Jones,18
3625,0,Comedy,,21014,bar mitvah party independent film,en,Keeping Up with the Steins,3.562563,12-05-2006,0,90,Released,A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.,Keeping Up with the Steins,5.2,18,Daryl Sabara Jami Gertz Jeremy Piven Cheryl Hines Carter Jenkins,Scott Marshall,6
3626,5000000,Documentary,,78394,prehistoric dinosaur imax underwater scene 3d,en,Sea Rex 3D: Journey to a Prehistoric World,4.498368,14-05-2010,4074023,41,Released,The T-Rex of the Seas come alive.,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,Guillaume Denaiffe Norbert Ferrer Chloe Hollings Richard Rider Tom Yang,Ronan Chapalain,23
3627,5000000,Drama,,10217,canada suffering village paralysis independent film,en,The Sweet Hereafter,7.673124,14-05-1997,3263585,112,Released,There is no such thing as the simple truth.,The Sweet Hereafter,6.8,103,Ian Holm Caerthan Banks Sarah Polley Tom McCamus Gabrielle Rose,Atom Egoyan,44
3628,4000000,Drama History,http://www.sonyclassics.com/ofgodsandmen/,46332,monk sunrise medicine hostage evacuation,fr,Des hommes et des dieux,4.992475,18-05-2010,41424067,120,Released,"In the face of terror, their greatest weapon was faith...",Of Gods and Men,6.5,91,Lambert Wilson Michael Lonsdale Olivier Rabourdin Philippe Laudenbach Jacques Herlin,Xavier Beauvois,14
3629,5000000,Comedy Drama,http://www.bottleshockthemovie.com/,13996,wine garden wine winzer,en,Bottle Shock,6.174435,06-08-2008,4040588,110,Released,"Based on a true story of love, victory, and fermentation",Bottle Shock,6.6,60,Alan Rickman Chris Pine Bill Pullman Rachael Taylor Freddy Rodr\u00edguez,Randall Miller,27
3630,0,Comedy Horror Science Fiction,,3028,double life musical jekyll and hyde,en,Jekyll and Hyde ... Together Again,0.805312,10-11-1982,0,87,Released,The comedy that examines modern living through chemistry,Jekyll and Hyde ... Together Again,4.6,5,Mark Blankfield Bess Armstrong Krista Errickson Tim Thomerson Michael McGuire,Jerry Belson,45
3631,5000000,Drama Fantasy,http://www.miramax.com/movie/heavenly-creatures,1024,mother sex secret obsession literature,en,Heavenly Creatures,8.753409,02-09-1994,3049135,99,Released,From a secret world no one could see... came a crime no one could believe.,Heavenly Creatures,7,294,Melanie Lynskey Kate Winslet Sarah Peirse Simon O'Connor Diana Kent,Peter Jackson,27
3632,5000000,Drama,,343795,hospital church,en,90 Minutes in Heaven,3.943706,11-09-2015,4842699,121,Released,Hope lives,90 Minutes in Heaven,5.4,40,Kate Bosworth Hayden Christensen Hudson Meek Bobby Batson Elizabeth Hunter,Michael Polish,31
3633,5000000,Comedy Drama Romance,http://www.everythingmustgo-themovie.com,45658,alcohol arizona beer playboy independent film,en,Everything Must Go,9.169411,15-10-2010,2614773,97,Released,Lost is a good place to find yourself,Everything Must Go,6,208,Rebecca Hall Will Ferrell Glenn Howerton Laura Dern Christopher Jordan Wallace,Dan Rush,29
3634,5000000,Comedy Crime Mystery Thriller,,16148,detective blackmail independent film,en,Zero Effect,2.732031,30-01-1998,1980338,116,Released,The world's most private detective.,Zero Effect,6,55,Bill Pullman Ben Stiller Ryan O'Neal Kim Dickens Angela Featherstone,Jake Kasdan,47
3635,5000000,Thriller Drama,,4553,factory insomnia post it machinist cleaning bathroom tile,en,The Machinist,35.252056,09-02-2004,8203235,101,Released,A little guilt goes a long way...,The Machinist,7.3,1247,Christian Bale Jennifer Jason Leigh Aitana S\u00e1nchez-Gij\u00f3n John Sharian Michael Ironside,Brad Anderson,34
3636,5000000,Drama Crime,,36351,suicide drug dealer redemption addict existentialism,en,Light Sleeper,6.063868,21-08-1992,0,103,Released,He was a good man in a deadly business. She was his only way out.,Light Sleeper,5.7,15,Willem Dafoe Susan Sarandon Dana Delany David Clennon Mary Beth Hurt,Paul Schrader,43
3637,5000000,Thriller Crime Drama Mystery,,245916,biography,en,Kill the Messenger,21.343093,09-10-2014,2450846,112,Released,Can you keep a national secret?,Kill the Messenger,6.6,355,Jeremy Renner Mary Elizabeth Winstead Michael Sheen Ray Liotta Robert Patrick,Michael Cuesta,10
3638,5000000,Drama,http://www.rabbitholefilm.com/,27585,loss of son trauma toy marriage grief,en,Rabbit Hole,10.095184,16-12-2010,5129058,91,Released,The only way out is through.,Rabbit Hole,6.9,165,Nicole Kidman Aaron Eckhart Dianne Wiest Miles Teller Tammy Blanchard,John Cameron Mitchell,39
3639,5000000,Comedy Drama Crime,,1415,new york hotel based on novel birthday bath,en,Party Monster,4.129165,05-09-2003,742898,98,Released,'Til death do they party...,Party Monster,5.9,58,Seth Green Macaulay Culkin Chlo\u00eb Sevigny Diana Scarwid Marilyn Manson,Fenton Bailey,17
3640,5000000,Horror Crime Thriller,http://greenroom-movie.com/,313922,skinhead heroin music cover-up murder,en,Green Room,30.001024,15-04-2016,3220371,95,Released,One way in. No way out.,Green Room,6.7,683,Anton Yelchin Imogen Poots Alia Shawkat Joe Cole Callum Turner,Jeremy Saulnier,43
3641,5000000,Comedy Drama Romance,,14474,sex adultery depression infidelity nightclub,en,The Oh in Ohio,6.759235,30-03-2006,0,88,Released,One woman's story is about to climax.,The Oh in Ohio,5.8,27,Parker Posey Danny DeVito Paul Rudd Mischa Barton Miranda Bailey,Billy Kent,12
3642,5000000,Drama Science Fiction Mystery,http://www.atlasshruggedmovie.com/,199933,trilogy ayn rand,en,Atlas Shrugged Part III: Who is John Galt?,1.731035,12-09-2014,846704,99,Released,Who is John Galt?,Atlas Shrugged Part III: Who is John Galt?,3.9,15,Eric Allan Kramer Rob Morrow Stephen Tobolowsky Kristoffer Polaha Lew Temple,James Manera,40
3643,7000000,Comedy Crime Drama,,13685,brother brother relationship robbery burglar language barrier motel,en,Bottle Rocket,11.700578,21-02-1996,560069,91,Released,"They're not really criminals, but everyone's got to have a dream.",Bottle Rocket,6.8,281,Luke Wilson Owen Wilson Lumi Cavazos Andrew Wilson Robert Musgrave,Wes Anderson,20
3644,6000000,Crime Drama Thriller,,8744,brother brother relationship bar gun hostage siege,en,Albino Alligator,2.388683,09-09-1996,0,97,Released,They Planned The Perfect Crime... Until It All Went Perfectly Wrong!,Albino Alligator,5.6,45,Matt Dillon Faye Dunaway Gary Sinise William Fichtner Viggo Mortensen,Kevin Spacey,40
3645,0,Drama Foreign History,http://gandhimyfather.erosentertainment.com/,38428,biography mahatma gandhi tragedy,hi,"Gandhi, My Father",0.080704,03-08-2007,0,136,Released,To the People...He was a Father. To his Son...he was a Father he never had.,"Gandhi, My Father",6,2,Darshan Jariwala Akshaye Khanna Bhumika Chawla Shefali Shah Vinay Jain,Feroz Abbas Khan,39
3646,0,Documentary,http://www.sonyclassics.com/standardoperatingprocedure/,8847,prison prisoner jail guard prison cell bagdad,en,Standard Operating Procedure,0.888986,12-02-2008,0,117,Released,,Standard Operating Procedure,6.6,14,Javal Davis Ken Davis Tony Diaz Tim Dugan Lynndie England,Errol Morris,28
3647,0,Drama,,39269,punk independent film coming of age teenage girl alcoholic father,en,Out of the Blue,0.679351,01-05-1980,0,94,Released,A harrowing drama from the director of Easy Rider,Out of the Blue,6.5,17,Dennis Hopper Raymond Burr Sharon Farrell Linda Manz Don Gordon,Dennis Hopper,3
3648,5000000,Comedy Horror,,46838,cabin chainsaw hillbilly body in chipper cut off jeans,en,Tucker and Dale vs Evil,19.940245,22-01-2010,5476793,89,Released,Evil just messed with the wrong hillbillies.,Tucker and Dale vs Evil,7.3,847,Alan Tudyk Tyler Labine Katrina Bowden Jesse Moss Philip Granger,Eli Craig,47
3649,0,Drama Romance,,51384,independent film,en,"Lovely, Still",1.286991,01-01-2008,0,92,Released,"Something mysterious, new, unexpected and lovely is happening to Robert Malone.","Lovely, Still",6.2,13,Martin Landau Ellen Burstyn Adam Scott Elizabeth Banks,Nicholas Fackler,13
3650,0,Action Drama Romance,,56930,mountains engineer railroad ethics,en,Tycoon,0.042442,27-12-1947,0,128,Released,Breath-taking Adventure !,Tycoon,6.6,4,John Wayne Laraine Day Cedric Hardwicke Judith Anderson Anthony Quinn,Richard Wallace,29
3651,0,Comedy Drama,,41730,bomb fire fbi quarantine independent film,en,Desert Blue,1.116206,06-06-1999,0,90,Released,"Once You Get There, You'll Never Want To Leave",Desert Blue,5.5,9,Casey Affleck Kate Hudson Brendan Sexton III Christina Ricci Ethan Suplee,Morgan J. Freeman,30
3652,5000000,Horror Science Fiction Thriller,,18442,,en,Decoys,3.05434,27-02-2004,0,95,Released,They can seduce anyone... Prey it isn't you!,Decoys,4.7,33,Kim Poirier Stefanie von Pfetten Elias Toufexis Meghan Ory Ennis Esmer,Matthew Hastings,17
3653,5000000,Horror Thriller,http://www.stayinyourroom.com/,298312,rap music pennsylvania brother sister relationship farm grandparents,en,The Visit,38.94708,10-09-2015,98450062,94,Released,No one loves you like your grandparents.,The Visit,6,1360,Olivia DeJonge Ed Oxenbould Kathryn Hahn Benjamin Kanes Deanna Dunagan,M. Night Shyamalan,2
3654,5000000,Drama War,,11600,iraq iraq war,en,Redacted,3.792015,01-01-2007,782102,90,Released,,Redacted,6.2,37,Izzy Diaz Rob Devaney Ty Jones Anas Wellman Mike Figueroa,Brian De Palma,20
3655,0,Romance Thriller,,71547,beach murder,de,Fascination,0.219799,13-10-2004,0,95,Released,,Fascination,3.8,4,Jacqueline Bisset Adam Garcia James Naughton Stuart Wilson Alice Evans,Klaus Menzel,22
3656,5000000,Horror Thriller Science Fiction,,57876,found footage area 51,en,Area 51,7.794,15-05-2015,0,91,Released,,Area 51,4.2,151,Reid Warner Darrin Bragg Ben Rovner Jelena Nik Roy Abramsohn,Oren Peli,9
